Time V mNa hNa jNa Nai Ki Cai CaNSR xKs LTRPNCa HTRPNCa C0Kv43 C1Kv43 C2Kv43 C3Kv43 OKv43 CI0Kv43 CI1Kv43 CI2Kv43 CI3Kv43 OIKv43 C0Kv14 C1Kv14 C2Kv14 C3Kv14 OKv14 CI0Kv14 CI1Kv14 CI2Kv14 CI3Kv14 OIKv14 CaToT C1Herg C2Herg C3Herg OHerg IHerg
0.395 -91.980973 0.00047773609 0.99684503 0.99677204 10.203883 132.13429 0.00042465791 0.80530635 0.025644139 0.31024936 0.99376198 0.89517877 0.022722414 0.00021686701 9.3903125e-07 1.5125302e-09 0.05896456 0.019367271 0.0032540251 0.00028764093 -0.00067702804 0.15794021 0.020987403 0.0010461375 2.3255483e-05 2.1880339e-07 0.74354192 0.044090481 0.018938185 0.0079371669 0.0053662002 7.573994 0.99604684 0.00041606436 0.00040532408 0.0027132739 0.00041850136 
0.396 -91.987117 0.00047721198 0.9968478 0.99686068 10.203944 132.13427 0.00042305042 0.80577581 0.025299171 0.30953974 0.99374907 0.89755987 0.022769683 0.00021716821 9.3890166e-07 1.5105349e-09 0.057226999 0.018784587 0.0031546913 0.00027878678 -0.00067726268 0.15996979 0.021244464 0.0010583163 2.3510867e-05 2.206896e-07 0.74151508 0.043947394 0.018863897 0.0079042357 0.0053442631 7.5733548 0.9963061 0.00041418663 0.0003803335 0.0025120532 0.00038732251 
0.397 -91.992045 0.00047681532 0.99685087 0.99693899 10.204003 132.13426 0.00042147817 0.80624042 0.024965375 0.30883975 0.99373632 0.89979991 0.022817388 0.00021751309 9.3916158e-07 1.5094668e-09 0.055587774 0.01823785 0.00306118 0.00027038952 -0.00067748448 0.16195218 0.021498033 0.0010704602 2.3768578e-05 2.2261763e-07 0.73952666 0.043809518 0.018796246 0.0078730736 0.0053210098 7.5727305 0.99654163 0.00041251875 0.00035762775 0.0023291949 0.00035903296 
0.398 -91.997643 0.00047637752 0.99685375 0.9970096 10.204062 132.13425 0.00041992085 0.80670879 0.024635972 0.30813617 0.99372348 0.90195186 0.022864119 0.00021786167 9.3952135e-07 1.5086743e-09 0.054011166 0.017713261 0.0029716093 0.00026233949 -0.00067769721 0.16393007 0.021750086 0.0010824834 2.4022633e-05 2.245079e-07 0.73754523 0.043670011 0.018727715 0.0078431587 0.0052981697 7.5721088 0.99676 0.00041097113 0.00033657095 0.0021596365 0.00033282474 
0.399 -92.00868 0.00047548213 0.99685909 0.99707466 10.204121 132.13424 0.0004184139 0.80718819 0.024305054 0.30741778 0.99371032 0.90406952 0.022897379 0.00021796285 9.3834051e-07 1.5046323e-09 0.052476846 0.017194029 0.0028823938 0.00025430941 -0.00067791213 0.16594995 0.021995429 0.0010935625 2.4242215e-05 2.259622e-07 0.73558753 0.043507508 0.018639974 0.0078032271 0.0052695219 7.5714784 0.99696622 0.00040929808 0.00031671356 0.0019997558 0.00030801522 
0.4 -92.014375 0.00047502198 0.99686416 0.99713343 10.204181 132.13422 0.00041692073 0.80766946 0.02397839 0.3066985 0.99369708 0.90609518 0.022938525 0.00021823695 9.3832744e-07 1.5031421e-09 0.050997182 0.016699761 0.002797166 0.00024658959 -0.00067811611 0.16795482 0.022249706 0.0011056306 2.4495772e-05 2.2780691e-07 0.73358998 0.043368883 0.018569673 0.007767446 0.0052403153 7.57085 0.99715711 0.00040790547 0.00029830923 0.0018515779 0.00028509323 
0.401 -92.020036 0.00047457285 0.99686845 0.99718619 10.204239 132.13421 0.00041547131 0.80814994 0.023657583 0.30598202 0.99368382 0.90803131 0.02297831 0.00021850787 9.3837834e-07 1.5018565e-09 0.049581171 0.016227967 0.0027162796 0.00023928233 -0.0006783091 0.16994504 0.022501985 0.0011175971 2.474708e-05 2.2964454e-07 0.7316063 0.043226815 0.018500743 0.0077341773 0.005213541 7.570227 0.99733308 0.00040661602 0.0002813368 0.0017149812 0.00026398763 
0.402 -92.033941 0.00047345662 0.9968749 0.99723405 10.204298 132.1342 0.00041405526 0.80863042 0.02334126 0.30526693 0.9936705 0.90990514 0.023001597 0.00021848153 9.3660593e-07 1.4967509e-09 0.048229812 0.015768621 0.0026372242 0.00023215035 -0.00067850096 0.17194568 0.022737882 0.0011278697 2.4941485e-05 2.3081444e-07 0.7296941 0.043060916 0.01840548 0.0076915737 0.0051825037 7.5696067 0.99749623 0.0004051533 0.00026562617 0.0015886102 0.00024437866 
0.403 -92.040613 0.00047290441 0.99688191 0.99727752 10.204356 132.13419 0.00041267814 0.80911041 0.023029373 0.30455398 0.99365712 0.91169597 0.023031883 0.00021860871 9.3586613e-07 1.4939019e-09 0.04692921 0.015331071 0.0025612258 0.00022523835 -0.00067868394 0.17392597 0.022985046 0.001139396 2.5178927e-05 2.3246944e-07 0.72774678 0.042916913 0.018332618 0.0076503417 0.0051486976 7.5689891 0.9976471 0.00040395651 0.000251076 0.0014716016 0.00022626111 
0.404 -92.045737 0.00047247773 0.99688722 0.99731684 10.204414 132.13418 0.00041130775 0.80959051 0.022721357 0.30384237 0.99364366 0.91341292 0.023065868 0.00021882471 9.3575791e-07 1.4924462e-09 0.045674482 0.014913228 0.00248934 0.00021871486 -0.00067885589 0.17589937 0.023234733 0.0011512184 2.5426751e-05 2.3426531e-07 0.72577815 0.042782464 0.018264985 0.0076153291 0.0051192574 7.5683732 0.99778692 0.00040290434 0.00023757767 0.001363087 0.00020951209 
0.405 -92.053466 0.00047189415 0.99689128 0.99735232 10.204471 132.13417 0.00040994129 0.8100699 0.02241757 0.303133 0.99363015 0.91506299 0.023096995 0.0002190035 9.3548285e-07 1.4906887e-09 0.044469016 0.01451205 0.00242094 0.00021255369 -0.00067901899 0.17787106 0.023479574 0.0011625726 2.5659292e-05 2.3590798e-07 0.72382749 0.042635659 0.018191932 0.0075831743 0.0050938122 7.5677597 0.99791641 0.00040187512 0.00022507542 0.0012626248 0.00019401862 
0.406 -92.056515 0.0004716301 0.99689672 0.99738453 10.204529 132.13415 0.00040864243 0.81054635 0.022118788 0.30242844 0.99361662 0.91664421 0.023125677 0.00021915314 9.3508055e-07 1.4887253e-09 0.043316886 0.014126711 0.002354496 0.00020656439 -0.00067917607 0.17982346 0.023729742 0.001174581 2.5914808e-05 2.3780386e-07 0.7218659 0.042509702 0.018130311 0.0075464939 0.0050648241 7.5671504 0.99803593 0.0004009663 0.00021352493 0.001169887 0.00017969114 
0.407 -92.056589 0.00047164662 0.9968981 0.9974135 10.204586 132.13414 0.00040736491 0.81102362 0.021822146 0.3017234 0.99360295 0.91815763 0.023167976 0.00021957746 9.3647271e-07 1.4905929e-09 0.042193742 0.013761245 0.0022926691 0.00020100905 -0.00067932027 0.18177453 0.023988171 0.0011874163 2.619788e-05 2.400538e-07 0.71985398 0.042389218 0.018081116 0.00752492 0.0050453841 7.5665393 0.99814712 0.00040029407 0.00020276 0.0010834005 0.00016642423 
0.408 -92.070367 0.00047053378 0.99690227 0.99743973 10.204643 132.13413 0.00040613276 0.81149538 0.021531261 0.30102702 0.99358931 0.91962969 0.023181439 0.00021946688 9.3454315e-07 1.4854825e-09 0.041133846 0.01340214 0.0022318115 0.00019559658 -0.00067946593 0.18373928 0.024216296 0.0011971639 2.6377947e-05 2.4112058e-07 0.7179669 0.042226628 0.017987836 0.0074885638 0.0050218902 7.5659341 0.99824992 0.00039921875 0.00019284868 0.0010038864 0.00015412554 
0.409 -92.075418 0.000470113 0.99690804 0.99746383 10.204699 132.13412 0.00040485785 0.81196608 0.021243418 0.3003328 0.99357558 0.92103817 0.023204089 0.00021954561 9.3384264e-07 1.4830159e-09 0.040110423 0.01305917 0.0021724906 0.00019024544 -0.0006796068 0.18568609 0.024460831 0.0012086531 2.6616781e-05 2.428299e-07 0.71603318 0.042090526 0.017921473 0.0074511828 0.0049923773 7.5653291 0.99834522 0.00039842424 0.00018363251 0.00093000681 0.00014271427 
0.41 -92.076022 0.00047007409 0.99691064 0.99748547 10.204756 132.13411 0.00040358348 0.81243479 0.02095954 0.29964206 0.99356181 0.92237795 0.0232381 0.00021985621 9.3466362e-07 1.4838038e-09 0.039120505 0.012735198 0.0021173713 0.00018527891 -0.00067973585 0.18761604 0.02471421 0.0012211266 2.6889395e-05 2.4495988e-07 0.7140523 0.041974302 0.017870038 0.0074257716 0.0049702545 7.5647264 0.99843326 0.0003978568 0.00017510338 0.00086157445 0.00013220796 
0.411 -92.080086 0.00046975687 0.99691296 0.99750499 10.204812 132.1341 0.00040228503 0.81290143 0.020679942 0.29895502 0.993548 0.92366906 0.023264303 0.00022003157 9.3468503e-07 1.4829467e-09 0.038173598 0.012422382 0.0020644561 0.00018055976 -0.00067985956 0.18954501 0.024959439 0.0012328011 2.7135752e-05 2.4680465e-07 0.71210675 0.041842079 0.017808814 0.0073987996 0.0049500965 7.5641269 0.99851475 0.0003972246 0.0001672175 0.00079833025 0.00012248194 
0.412 -92.087405 0.00046917952 0.99691655 0.99752281 10.204868 132.13409 0.00040108976 0.81336541 0.020403932 0.29827112 0.99353414 0.92491684 0.023282657 0.00022006945 9.3387869e-07 1.480378e-09 0.037266686 0.012119394 0.0020129013 0.0001759603 -0.0006799812 0.19147737 0.025197117 0.0012437085 2.7356564e-05 2.4834942e-07 0.71019016 0.041703905 0.017737096 0.0073669782 0.0049272443 7.5635292 0.99859037 0.00039652319 0.00015990492 0.00073974535 0.00011345193 
0.413 -92.094885 0.00046856448 0.99692147 0.99753917 10.204923 132.13408 0.00039999808 0.81382337 0.020132218 0.29759483 0.99352027 0.92611569 0.023297431 0.00022005197 9.3276178e-07 1.4771909e-09 0.036398928 0.011828105 0.0019629483 0.00017147513 -0.00068010002 0.19340181 0.025431929 0.0012543854 2.7570357e-05 2.4980435e-07 0.70829707 0.041561065 0.017664393 0.0073317566 0.0049009399 7.5629346 0.99866032 0.00039582602 0.00015313989 0.00068561175 0.00010510095 
0.414 -92.093425 0.00046867102 0.99692388 0.99755393 10.204979 132.13407 0.00039891228 0.81427693 0.01986352 0.29692451 0.99350634 0.92725351 0.023327747 0.00022034277 9.3363034e-07 1.4782253e-09 0.03555654 0.011553178 0.0019161526 0.00016726763 -0.00068020866 0.19530446 0.025685406 0.0012670458 2.7851084e-05 2.5204184e-07 0.70632714 0.041453175 0.017619015 0.0073071855 0.0048796504 7.5623405 0.99872497 0.00039544729 0.00014686357 0.00063532892 9.7389033e-05 
0.415 -92.090326 0.00046890595 0.99692467 0.99756715 10.205034 132.13406 0.00039777439 0.81472672 0.019598146 0.29625942 0.99349236 0.92834707 0.023357178 0.00022062802 9.3451188e-07 1.4793255e-09 0.034745843 0.011289055 0.0018717376 0.00016332133 -0.00068031009 0.19720053 0.025941307 0.0012799883 2.8141618e-05 2.5441503e-07 0.70434768 0.041345902 0.017578334 0.0072858367 0.0048632034 7.5617476 0.99878487 0.00039511511 0.0001410505 0.0005887233 9.0246038e-05 
0.416 -92.083861 0.00046944155 0.9969223 0.99757868 10.205089 132.13405 0.00039662443 0.81517188 0.01933694 0.29560063 0.99347838 0.92938239 0.023397517 0.00022113354 9.3682781e-07 1.4834815e-09 0.033963793 0.011039995 0.0018304176 0.00015968475 -0.00068040218 0.19907672 0.026205025 0.0012938319 2.8463361e-05 2.571793e-07 0.70233225 0.041255218 0.01755002 0.0072751838 0.0048542068 7.561158 0.99883999 0.00039498852 0.00013569252 0.00054565539 8.3673744e-05 
0.417 -92.095568 0.00046853488 0.99692263 0.99758914 10.205144 132.13404 0.00039546752 0.81561395 0.019079195 0.29494593 0.99346435 0.93040638 0.023407196 0.00022106354 9.3555171e-07 1.480091e-09 0.033222817 0.010792166 0.001789299 0.00015610292 -0.00068049812 0.20099033 0.026429707 0.0013035794 2.8647461e-05 2.5836845e-07 0.70045942 0.041099261 0.017468282 0.0072502279 0.0048414565 7.5605702 0.99889156 0.00039435501 0.00013072486 0.00050581499 7.7541569e-05 
0.418 -92.105795 0.00046771877 0.99692755 0.9975991 10.205199 132.13403 0.00039423867 0.81605338 0.01882518 0.29429516 0.9934503 0.93139339 0.023412188 0.00022091413 9.3379161e-07 1.4757099e-09 0.032515824 0.010552359 0.0017480229 0.00015242403 -0.00068059633 0.20289489 0.02665482 0.0013134305 2.8835561e-05 2.5955097e-07 0.69860587 0.040954213 0.017388899 0.0072136899 0.0048162686 7.559985 0.99893934 0.00039373452 0.00012610659 0.00046897178 7.1849104e-05 
0.419 -92.108821 0.00046744978 0.99693238 0.99760838 10.205253 132.13402 0.00039296437 0.81649333 0.018574196 0.29364405 0.99343617 0.93233255 0.023427235 0.00022096609 9.3332591e-07 1.4740799e-09 0.031832064 0.010324815 0.0017087184 0.00014886758 -0.00068068944 0.2047809 0.026894012 0.0013247905 2.907464e-05 2.6130653e-07 0.69671225 0.040828435 0.01733051 0.0071811326 0.00478981 7.559401 0.99898348 0.00039333026 0.00012181848 0.0004347821 6.6587172e-05 
0.42 -92.108107 0.0004675213 0.99693435 0.99761668 10.205307 132.13401 0.00039170109 0.8169324 0.018327018 0.29299444 0.99342201 0.93322335 0.023451124 0.00022119668 9.3402575e-07 1.4749321e-09 0.031172008 0.010109769 0.0016722651 0.00014559213 -0.00068077399 0.20664765 0.027141625 0.0013371051 2.9346558e-05 2.6346825e-07 0.6947811 0.040720864 0.017284942 0.0071580477 0.0047702283 7.5588203 0.99902413 0.0003930985 0.00011786485 0.00040316231 6.1743011e-05 
0.421 -92.10143 0.00046802214 0.99693414 0.99762403 10.205361 132.134 0.00039039151 0.81737234 0.018082844 0.29234401 0.99340778 0.93407275 0.023481162 0.00022155347 9.3555693e-07 1.4775632e-09 0.030534569 0.0099048862 0.0016379159 0.0001425445 -0.00068085126 0.20849883 0.027400238 0.0013506048 2.9658613e-05 2.6611147e-07 0.6928121 0.040627077 0.01725512 0.0071411401 0.0047561413 7.5582409 0.99906167 0.00039301776 0.00011420823 0.00037384015 5.7261007e-05 
0.422 -92.105732 0.00046772461 0.99693279 0.99763043 10.205414 132.13399 0.00038899644 0.81781397 0.017842226 0.29169197 0.99339349 0.93489743 0.023500158 0.00022170846 9.3585474e-07 1.4776212e-09 0.029925014 0.009706241 0.001605215 0.00013968981 -0.00068092594 0.21036576 0.027636901 0.0013618391 2.9895103e-05 2.6792213e-07 0.69090575 0.040502765 0.01719701 0.0071245185 0.0047464692 7.5576644 0.99909659 0.00039272797 0.00011083564 0.00034673051 5.3111008e-05 
0.423 -92.108147 0.00046749702 0.99693432 0.99763644 10.205467 132.13398 0.00038762231 0.81825832 0.017604689 0.29103653 0.99337912 0.93569628 0.023512264 0.00022173987 9.3539451e-07 1.4761103e-09 0.029342828 0.0095130279 0.0015725734 0.00013681823 -0.00068100101 0.21222774 0.027873678 0.0013731168 3.0133287e-05 2.6972389e-07 0.68901711 0.040379913 0.01714054 0.0070988849 0.004729789 7.55709 0.99912902 0.00039240684 0.00010769511 0.00032162363 4.9251455e-05 
0.424 -92.11325 0.00046713576 0.99693557 0.99764188 10.20552 132.13397 0.00038627898 0.81870373 0.017370805 0.29038024 0.99336472 0.93645975 0.0235261 0.00022181257 9.3521849e-07 1.4752143e-09 0.028783568 0.0093287682 0.0015415323 0.00013406607 -0.00068107327 0.214084 0.028106309 0.0013840235 3.0359706e-05 2.7139607e-07 0.68714227 0.040254751 0.017080207 0.0070756166 0.0047133673 7.5565189 0.99915899 0.00039210934 0.00010479351 0.00029841539 4.5690144e-05 
0.425 -92.124295 0.00046624287 0.99694043 0.99764726 10.205573 132.13396 0.0003849637 0.81915048 0.017140106 0.28972282 0.99335025 0.93720878 0.02352395 0.0002215879 9.3319263e-07 1.4704531e-09 0.028252025 0.009147608 0.0015104365 0.00013128921 -0.00068114787 0.21595245 0.028321999 0.0013931844 3.0527852e-05 2.72379e-07 0.68533819 0.040105058 0.017000293 0.0070401572 0.0046890396 7.5559502 0.99918701 0.00039158955 0.00010208642 0.0002769387 4.2375904e-05 
0.426 -92.125004 0.0004661659 0.99694464 0.99765236 10.205625 132.13395 0.00038366891 0.81959809 0.016912312 0.28906458 0.99333571 0.93791382 0.023536762 0.00022165561 9.3302426e-07 1.4696149e-09 0.02773677 0.0089771324 0.001480982 0.00012862177 -0.00068121717 0.21779151 0.028560305 0.0014047616 3.0777453e-05 2.7428185e-07 0.68346407 0.039994666 0.016949637 0.0070106384 0.0046645347 7.5553833 0.99921272 0.00039136919 9.9574752e-05 0.00025701871 3.9316399e-05 
0.427 -92.120788 0.00046651926 0.99694473 0.99765675 10.205678 132.13394 0.00038233805 0.82004759 0.016687359 0.28840459 0.99332109 0.93857758 0.023562831 0.00022198303 9.3451948e-07 1.4722892e-09 0.027235948 0.0088171032 0.0014541413 0.00012621991 -0.00068127819 0.21961243 0.028811391 0.0014177134 3.1073582e-05 2.7675386e-07 0.6815424 0.039895769 0.016916154 0.0069943012 0.0046496678 7.554818 0.99923633 0.00039136556 9.726794e-05 0.00023854292 3.6496511e-05 
0.428 -92.122417 0.00046640545 0.99694464 0.99766064 10.205729 132.13393 0.00038112981 0.82049505 0.016466282 0.28774717 0.99330647 0.93922318 0.023577353 0.0002220978 9.3471007e-07 1.4722487e-09 0.026759468 0.0086615219 0.0014282951 0.00012395159 -0.00068133711 0.22143637 0.029046983 0.0014291213 3.1318821e-05 2.7866791e-07 0.67966731 0.03978263 0.016865197 0.0069750384 0.0046369266 7.554257 0.99925827 0.00039118961 9.5143109e-05 0.00022150774 3.388837e-05 
0.429 -92.13294 0.0004655839 0.9969475 0.99766446 10.205781 132.13392 0.00037999696 0.82094164 0.016247437 0.2870906 0.99329176 0.93986108 0.023575967 0.00022191521 9.3304778e-07 1.4683337e-09 0.026305188 0.0085078218 0.0014022977 0.00012165942 -0.00068139863 0.22328434 0.02926174 0.0014383249 3.1489963e-05 2.7971887e-07 0.67786552 0.039636902 0.016789349 0.0069452435 0.0046179846 7.5536961 0.99927894 0.00039076365 9.3152313e-05 0.00020568836 3.1453071e-05 
0.43 -92.143755 0.00046471176 0.99695264 0.99766835 10.205833 132.13391 0.00037889382 0.82138494 0.016031542 0.28643875 0.99327702 0.94047608 0.023572494 0.0002216991 9.3118799e-07 1.4640199e-09 0.025869994 0.0083596493 0.001376719 0.0001193592 -0.00068146053 0.22512957 0.029473417 0.0014472462 3.165207e-05 2.8064438e-07 0.67607935 0.039495058 0.016710916 0.0069107514 0.0045929397 7.5531371 0.99929815 0.0003903204 9.1292223e-05 0.00019103945 2.9195909e-05 
0.431 -92.149341 0.00046426263 0.99695837 0.99767226 10.205884 132.1339 0.00037796151 0.821823 0.015818709 0.28579383 0.99326226 0.94106166 0.023573916 0.00022158231 9.2996988e-07 1.4610732e-09 0.025451288 0.0082183724 0.0013521154 0.00011712186 -0.00068151961 0.22695453 0.029696501 0.0014574199 3.1856675e-05 2.8204176e-07 0.67427365 0.039366233 0.016648452 0.0068764489 0.0045658001 7.5525803 0.99931583 0.00039001519 8.9562047e-05 0.0001774798 2.7109648e-05 
0.432 -92.150315 0.00046417186 0.99696196 0.9976759 10.205935 132.13389 0.00037704662 0.82225252 0.015609591 0.28516078 0.99324755 0.94161223 0.023584782 0.00022165153 9.2994193e-07 1.460637e-09 0.025047437 0.0080856275 0.0013293239 0.00011505319 -0.00068157329 0.2287547 0.029928919 0.0014686697 3.2098335e-05 2.8388221e-07 0.67243645 0.039257884 0.016598964 0.0068499106 0.004543293 7.5520273 0.999332 0.00038987126 8.7975019e-05 0.00016496553 2.5192669e-05 
0.433 -92.150407 0.00046418076 0.99696331 0.99767913 10.205986 132.13388 0.00037607258 0.82267648 0.015403031 0.28453523 0.99323281 0.94213833 0.023598556 0.00022178145 9.3031903e-07 1.4610663e-09 0.024657391 0.0079589268 0.0013080205 0.00011315022 -0.00068162237 0.23054837 0.030164026 0.0014802251 3.2350528e-05 2.8586847e-07 0.67058881 0.03914772 0.016553808 0.0068290114 0.0045265708 7.5514752 0.99934692 0.00038978227 8.6516001e-05 0.00015335835 2.3418535e-05 
0.434 -92.149758 0.00046421942 0.99696469 0.99768214 10.206036 132.13387 0.0003750305 0.82309755 0.015199022 0.28391372 0.99321803 0.94264601 0.023610038 0.00022187287 9.3047357e-07 1.461047e-09 0.02428306 0.0078365224 0.001287375 0.00011132183 -0.00068166945 0.23233797 0.030399405 0.0014918334 3.2604729e-05 2.878809e-07 0.66873886 0.039044117 0.016508981 0.0068069262 0.0045101884 7.5509243 0.99936077 0.00038969222 8.5162179e-05 0.00014259873 2.1771939e-05 
0.435 -92.144634 0.00046462055 0.99696393 0.99768467 10.206086 132.13386 0.0003740656 0.8235122 0.014998566 0.28330027 0.99320328 0.94312224 0.023630255 0.000222136 9.3172496e-07 1.4633391e-09 0.023922171 0.0077215597 0.001268248 0.00010963638 -0.0006817119 0.2341024 0.030644642 0.0015045713 3.2897757e-05 2.9035577e-07 0.66686711 0.038950624 0.016478066 0.0067920657 0.0044985011 7.5503773 0.99937339 0.00038975452 8.3925905e-05 0.00013267008 2.0258011e-05 
0.436 -92.147778 0.0004644018 0.99696269 0.99768682 10.206137 132.13385 0.0003732029 0.82392166 0.014800509 0.28269305 0.9931885 0.94358952 0.023640609 0.00022221624 9.3184941e-07 1.4632828e-09 0.023576646 0.0076093594 0.0012498868 0.00010804358 -0.00068175346 0.23588526 0.03087055 0.0015152932 3.312349e-05 2.9208656e-07 0.66504046 0.038835862 0.016425099 0.0067760738 0.0044891593 7.5498311 0.99938527 0.00038962542 8.2785503e-05 0.00012346348 1.8851552e-05 
0.437 -92.159878 0.00046345099 0.99696531 0.99768911 10.206187 132.13384 0.00037224286 0.82432689 0.014604495 0.28209147 0.99317366 0.94405794 0.023632821 0.00022195564 9.2984732e-07 1.4587866e-09 0.023248938 0.0074973056 0.0012309827 0.0001063878 -0.00068179848 0.23769447 0.031073048 0.0015235494 3.3266576e-05 2.9285387e-07 0.66329277 0.038688299 0.016346655 0.0067471089 0.0044717089 7.5492847 0.99939663 0.00038921639 8.1702701e-05 0.0001149165 1.7536708e-05 
0.438 -92.166761 0.00046287843 0.99697085 0.99769169 10.206236 132.13383 0.00037120564 0.82472865 0.01441138 0.28149497 0.99315882 0.94450534 0.02362742 0.00022174503 9.2816512e-07 1.4549748e-09 0.022935216 0.00738983 0.0012121423 0.00010468524 -0.00068184386 0.23948377 0.031285578 0.0015329194 3.3447491e-05 2.9401352e-07 0.66153272 0.038562847 0.016280645 0.0067127236 0.0044462244 7.5487408 0.99940709 0.00038890684 8.0677304e-05 0.00010701061 1.6319495e-05 
0.439 -92.165857 0.00046294425 0.99697368 0.99769406 10.206286 132.13382 0.00037016213 0.8251276 0.014221279 0.28090235 0.99314399 0.94491841 0.023637775 0.00022183829 9.2840108e-07 1.4551844e-09 0.022629943 0.0072902881 0.0011950399 0.00010312811 -0.00068188392 0.24124153 0.031517218 0.0015443649 3.3698558e-05 2.9598624e-07 0.65972309 0.03845804 0.016237969 0.0066890624 0.00442591 7.5481998 0.9994165 0.00038885365 7.9742617e-05 9.9697438e-05 1.5201397e-05 
0.44 -92.157471 0.00046361702 0.99697278 0.99769597 10.206335 132.13382 0.00036915356 0.82552462 0.014033337 0.28031164 0.99312909 0.94530136 0.023662065 0.00022220035 9.3033968e-07 1.4589687e-09 0.022332101 0.0071974044 0.00117957 0.00010175008 -0.00068191782 0.24297522 0.031769075 0.0015579469 3.4021286e-05 2.9879985e-07 0.65784678 0.038380575 0.016216811 0.0066764711 0.004413978 7.5476595 0.99942498 0.00038905173 7.8897578e-05 9.2906252e-05 1.4168679e-05 
0.441 -92.166931 0.00046290678 0.99697221 0.99769761 10.206385 132.13381 0.00036801568 0.82592119 0.013847748 0.27972213 0.99311414 0.94569299 0.023662277 0.00022210891 9.2945917e-07 1.4568675e-09 0.022050198 0.0071040442 0.0011644224 0.00010044365 -0.00068195304 0.24475464 0.031976046 0.0015668353 3.4187319e-05 2.9986856e-07 0.65608592 0.038243258 0.016148386 0.00665767 0.0044039397 7.5471204 0.99943327 0.00038878845 7.8118429e-05 8.6616843e-05 1.3206667e-05 
0.442 -92.184257 0.00046152582 0.9969782 0.99769979 10.206434 132.1338 0.00036682653 0.82631877 0.013665055 0.27913212 0.99309918 0.94609157 0.023639864 0.0002215918 9.2592099e-07 1.4492283e-09 0.021786957 0.0070095462 0.0011480119 9.898943e-05 -0.00068199372 0.24655103 0.03215831 0.0015731985 3.4269604e-05 2.9994148e-07 0.65441355 0.038086816 0.016055249 0.0066189192 0.0043795293 7.5465846 0.99944131 0.00038821252 7.7354342e-05 8.0810476e-05 1.2309199e-05 
0.443 -92.186148 0.00046135606 0.99698444 0.99770222 10.206482 132.13379 0.00036570829 0.82671695 0.01348473 0.27854128 0.99308416 0.94645235 0.023640431 0.00022151443 9.2513491e-07 1.4473464e-09 0.021529606 0.006922691 0.001132433 9.7546747e-05 -0.00068203137 0.24829945 0.032379393 0.0015836703 3.4489442e-05 3.0153898e-07 0.65265638 0.037974995 0.016004802 0.0065860178 0.0043516722 7.5460505 0.99944839 0.00038806841 7.6635269e-05 7.5423521e-05 1.1482109e-05 
0.444 -92.185989 0.00046138488 0.99698687 0.99770437 10.206531 132.13378 0.00036454003 0.82711515 0.013307262 0.27795106 0.99306914 0.94678815 0.023650732 0.0002216255 9.2554492e-07 1.4479698e-09 0.021279362 0.0068418318 0.0011186176 9.6281794e-05 -0.00068206388 0.25003036 0.032606622 0.0015948553 3.473388e-05 3.0345404e-07 0.65087119 0.037874183 0.015961937 0.006564454 0.0043325295 7.5455196 0.99945479 0.00038805188 7.5993562e-05 7.0442063e-05 1.072217e-05 
0.445 -92.197119 0.00046051669 0.99699064 0.99770658 10.206579 132.13377 0.00036342032 0.82751457 0.013131854 0.27735906 0.99305404 0.94713168 0.023640714 0.00022135459 9.2358516e-07 1.4436617e-09 0.021042661 0.0067603746 0.0011048069 9.5049484e-05 -0.00068209753 0.25179327 0.032802968 0.0016028165 3.4870928e-05 3.0416817e-07 0.64916702 0.037734289 0.015888228 0.0065349075 0.0043124991 7.5449897 0.99946108 0.00038769277 7.5391185e-05 6.5822584e-05 1.0013083e-05 
0.446 -92.20488 0.00045992345 0.9969954 0.99770894 10.206627 132.13376 0.00036221623 0.82791548 0.01295886 0.27676619 0.9930389 0.94745694 0.023635766 0.00022118304 9.2225214e-07 1.4406703e-09 0.020814901 0.0066827879 0.0010912696 9.3821048e-05 -0.00068213044 0.25354032 0.033007732 0.0016117039 3.5039314e-05 3.052206e-07 0.64744799 0.037610134 0.015823986 0.0065046337 0.0042893314 7.544462 0.99946683 0.00038744355 7.4822275e-05 6.1543998e-05 9.3567235e-06 
0.447 -92.209884 0.00045951733 0.99700038 0.99771141 10.206675 132.13376 0.00036097207 0.82831949 0.012788233 0.27617038 0.9930237 0.94776822 0.023632226 0.00022104131 9.2111536e-07 1.4380986e-09 0.020595887 0.0066084566 0.0010782434 9.2629339e-05 -0.00068216202 0.25527554 0.033217445 0.0016211509 3.5226782e-05 3.0648632e-07 0.64572518 0.037489885 0.0157665 0.0064744254 0.0042655156 7.5439365 0.99947214 0.00038724065 7.429031e-05 5.7580698e-05 8.7492019e-06 
0.448 -92.214133 0.00045918539 0.99700413 0.99771381 10.206723 132.13375 0.00035978019 0.82872624 0.012619917 0.27557171 0.99300845 0.94806415 0.023631905 0.00022096355 9.2038956e-07 1.4363915e-09 0.02038436 0.0065377894 0.0010660513 9.1518196e-05 -0.00068219132 0.25700257 0.033429098 0.00163084 3.5422752e-05 3.0786178e-07 0.64399199 0.03737692 0.015711542 0.0064479699 0.0042445108 7.5434132 0.99947702 0.0003870838 7.380338e-05 5.3908614e-05 8.1876479e-06 
